sigla;reh;vigencia_inicio;vigencia_fim;subgrupo;modalidade;classe;subclasse;detalhe;acessante;posto;unidade;vlr_tusd;vlr_te;vlr_total
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Azul;Não se aplica;Não se aplica;APE;Não se aplica;Fora ponta;R$/kW;2078.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Azul;Não se aplica;Não se aplica;APE;Não se aplica;Fora ponta;R$/kW;2078.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Azul;Não se aplica;Não se aplica;APE;Não se aplica;Fora ponta;R$/MWh;1984.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Azul;Não se aplica;Não se aplica;APE;Não se aplica;Fora ponta;R$/MWh;1984.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Azul;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Fora ponta;R$/kW;2078.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Azul;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Fora ponta;R$/kW;2078.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Azul;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Fora ponta;R$/MWh;12091.0;25751.0;37842.0
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Azul;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Fora ponta;R$/MWh;12091.0;25751.0;37842.0
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Azul;Não se aplica;Não se aplica;SCEE;Não se aplica;Fora ponta;R$/MWh;12091.0;3007.0;15098.0
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Azul;Não se aplica;Não se aplica;SCEE;Não se aplica;Fora ponta;R$/MWh;12091.0;3007.0;15098.0
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Azul;Não se aplica;Não se aplica;APE;Não se aplica;Ponta;R$/kW;4493.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Azul;Não se aplica;Não se aplica;APE;Não se aplica;Ponta;R$/kW;4493.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Azul;Não se aplica;Não se aplica;APE;Não se aplica;Ponta;R$/MWh;1984.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Azul;Não se aplica;Não se aplica;APE;Não se aplica;Ponta;R$/MWh;1984.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Azul;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Ponta;R$/kW;4493.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Azul;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Ponta;R$/kW;4493.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Azul;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Ponta;R$/MWh;12091.0;41369.0;53460.0
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Azul;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Ponta;R$/MWh;12091.0;41369.0;53460.0
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Azul;Não se aplica;Não se aplica;SCEE;Não se aplica;Ponta;R$/MWh;12091.0;3007.0;15098.0
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Azul;Não se aplica;Não se aplica;SCEE;Não se aplica;Ponta;R$/MWh;12091.0;3007.0;15098.0
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;Castro - DIS;Fora ponta;R$/kW;1531.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;Castro - DIS;Fora ponta;R$/kW;1531.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;Celesc-DIS;Fora ponta;R$/kW;1531.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;Celesc-DIS;Fora ponta;R$/kW;1531.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;Ceral DIS;Fora ponta;R$/kW;1531.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;Ceral DIS;Fora ponta;R$/kW;1531.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;Cocel;Fora ponta;R$/kW;1531.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;Cocel;Fora ponta;R$/kW;1531.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;CPFL Santa Cruz;Fora ponta;R$/kW;1531.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;CPFL Santa Cruz;Fora ponta;R$/kW;1531.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;Energisa Sul Sudeste;Fora ponta;R$/kW;1531.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;Energisa Sul Sudeste;Fora ponta;R$/kW;1531.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;Castro - DIS;Não se aplica;R$/MWh;1011.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;Castro - DIS;Não se aplica;R$/MWh;1011.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;Celesc-DIS;Não se aplica;R$/MWh;1011.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;Celesc-DIS;Não se aplica;R$/MWh;1011.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;Ceral DIS;Não se aplica;R$/MWh;1011.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;Ceral DIS;Não se aplica;R$/MWh;1011.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;Cocel;Não se aplica;R$/MWh;1011.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;Cocel;Não se aplica;R$/MWh;1011.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;CPFL Santa Cruz;Não se aplica;R$/MWh;1011.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;CPFL Santa Cruz;Não se aplica;R$/MWh;1011.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;Energisa Sul Sudeste;Não se aplica;R$/MWh;1011.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;Energisa Sul Sudeste;Não se aplica;R$/MWh;1011.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;Castro - DIS;Ponta;R$/kW;2662.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;Castro - DIS;Ponta;R$/kW;2662.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;Celesc-DIS;Ponta;R$/kW;2662.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;Celesc-DIS;Ponta;R$/kW;2662.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;Ceral DIS;Ponta;R$/kW;2662.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;Ceral DIS;Ponta;R$/kW;2662.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;Cocel;Ponta;R$/kW;2662.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;Cocel;Ponta;R$/kW;2662.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;CPFL Santa Cruz;Ponta;R$/kW;2662.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;CPFL Santa Cruz;Ponta;R$/kW;2662.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;Energisa Sul Sudeste;Ponta;R$/kW;2662.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Distribuição;Não se aplica;Não se aplica;Não se aplica;Energisa Sul Sudeste;Ponta;R$/kW;2662.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Geração;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;R$/kW;775.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Geração;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;R$/kW;775.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Verde;Não se aplica;Não se aplica;APE;Não se aplica;Fora ponta;R$/MWh;1984.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Verde;Não se aplica;Não se aplica;APE;Não se aplica;Fora ponta;R$/MWh;1984.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Verde;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Fora ponta;R$/MWh;12091.0;25751.0;37842.0
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Verde;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Fora ponta;R$/MWh;12091.0;25751.0;37842.0
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Verde;Não se aplica;Não se aplica;SCEE;Não se aplica;Fora ponta;R$/MWh;12091.0;3007.0;15098.0
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Verde;Não se aplica;Não se aplica;SCEE;Não se aplica;Fora ponta;R$/MWh;12091.0;3007.0;15098.0
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Verde;Não se aplica;Não se aplica;APE;Não se aplica;Não se aplica;R$/kW;2078.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Verde;Não se aplica;Não se aplica;APE;Não se aplica;Não se aplica;R$/kW;2078.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Verde;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;R$/kW;2078.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Verde;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;R$/kW;2078.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Verde;Não se aplica;Não se aplica;APE;Não se aplica;Ponta;R$/MWh;111049.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Verde;Não se aplica;Não se aplica;APE;Não se aplica;Ponta;R$/MWh;111049.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Verde;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Ponta;R$/MWh;121156.0;41369.0;162525.0
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Verde;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Ponta;R$/MWh;121156.0;41369.0;162525.0
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A3a;Verde;Não se aplica;Não se aplica;SCEE;Não se aplica;Ponta;R$/MWh;121156.0;3007.0;124163.0
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A3a;Verde;Não se aplica;Não se aplica;SCEE;Não se aplica;Ponta;R$/MWh;121156.0;3007.0;124163.0
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A4;Azul;Não se aplica;Não se aplica;APE;Não se aplica;Fora ponta;R$/kW;2078.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A4;Azul;Não se aplica;Não se aplica;APE;Não se aplica;Fora ponta;R$/kW;2078.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A4;Azul;Não se aplica;Não se aplica;APE;Não se aplica;Fora ponta;R$/MWh;1984.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A4;Azul;Não se aplica;Não se aplica;APE;Não se aplica;Fora ponta;R$/MWh;1984.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A4;Azul;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Fora ponta;R$/kW;2078.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A4;Azul;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Fora ponta;R$/kW;2078.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A4;Azul;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Fora ponta;R$/MWh;12091.0;25751.0;37842.0
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A4;Azul;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Fora ponta;R$/MWh;12091.0;25751.0;37842.0
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A4;Azul;Não se aplica;Não se aplica;SCEE;Não se aplica;Fora ponta;R$/MWh;12091.0;3007.0;15098.0
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A4;Azul;Não se aplica;Não se aplica;SCEE;Não se aplica;Fora ponta;R$/MWh;12091.0;3007.0;15098.0
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A4;Azul;Não se aplica;Não se aplica;APE;Não se aplica;Ponta;R$/kW;4493.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A4;Azul;Não se aplica;Não se aplica;APE;Não se aplica;Ponta;R$/kW;4493.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A4;Azul;Não se aplica;Não se aplica;APE;Não se aplica;Ponta;R$/MWh;1984.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A4;Azul;Não se aplica;Não se aplica;APE;Não se aplica;Ponta;R$/MWh;1984.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A4;Azul;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Ponta;R$/kW;4493.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A4;Azul;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Ponta;R$/kW;4493.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A4;Azul;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Ponta;R$/MWh;12091.0;41369.0;53460.0
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A4;Azul;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Ponta;R$/MWh;12091.0;41369.0;53460.0
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A4;Azul;Não se aplica;Não se aplica;SCEE;Não se aplica;Ponta;R$/MWh;12091.0;3007.0;15098.0
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A4;Azul;Não se aplica;Não se aplica;SCEE;Não se aplica;Ponta;R$/MWh;12091.0;3007.0;15098.0
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Castro - DIS;Fora ponta;R$/kW;1531.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Castro - DIS;Fora ponta;R$/kW;1531.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Ceral DIS;Fora ponta;R$/kW;1531.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Ceral DIS;Fora ponta;R$/kW;1531.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Cocel;Fora ponta;R$/kW;1531.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Cocel;Fora ponta;R$/kW;1531.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Energisa Sul Sudeste;Fora ponta;R$/kW;1531.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Energisa Sul Sudeste;Fora ponta;R$/kW;1531.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Pacto Energia;Fora ponta;R$/kW;1531.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Pacto Energia;Fora ponta;R$/kW;1531.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Castro - DIS;Não se aplica;R$/MWh;1011.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Castro - DIS;Não se aplica;R$/MWh;1011.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Ceral DIS;Não se aplica;R$/MWh;1011.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Ceral DIS;Não se aplica;R$/MWh;1011.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Cocel;Não se aplica;R$/MWh;1011.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Cocel;Não se aplica;R$/MWh;1011.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Energisa Sul Sudeste;Não se aplica;R$/MWh;1011.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Energisa Sul Sudeste;Não se aplica;R$/MWh;1011.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Pacto Energia;Não se aplica;R$/MWh;1011.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Pacto Energia;Não se aplica;R$/MWh;1011.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Castro - DIS;Ponta;R$/kW;2662.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Castro - DIS;Ponta;R$/kW;2662.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Ceral DIS;Ponta;R$/kW;2662.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Ceral DIS;Ponta;R$/kW;2662.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Cocel;Ponta;R$/kW;2662.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Cocel;Ponta;R$/kW;2662.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Energisa Sul Sudeste;Ponta;R$/kW;2662.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Energisa Sul Sudeste;Ponta;R$/kW;2662.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Pacto Energia;Ponta;R$/kW;2662.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Pacto Energia;Ponta;R$/kW;2662.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A4;Geração;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;R$/kW;775.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A4;Geração;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;R$/kW;775.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A4;Verde;Não se aplica;Não se aplica;APE;Não se aplica;Fora ponta;R$/MWh;1984.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-23;A4;Verde;Não se aplica;Não se aplica;APE;Não se aplica;Fora ponta;R$/MWh;1984.0;;
Copel-DIS;REH Nº 3.472, DE 17 DE JUNHO DE 2025;2025-06-24;2025-12-31;A4;Verde;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Fora ponta;R$/MWh;12091.0;25751.0;37842.0
